tahun,nama_provinsi,nama_kabupaten/kota,nama_kecamatan,nama_kelurahan,jenis_pekerjaan,jumlah
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Buruh Tani/Perkebunan,1
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Buruh Nelayan/Perikanan,1
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Pembantu Rumah Tangga,4
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Tukang Cukur,2
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Tukang Sol Sepatu,1
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Tukang Las/Pandai Besi,1
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Tukang Jahit,18
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Tukang Gigi,1
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Penata Rias,1
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Mekanik,33
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Seniman,20
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Perancang Busana,1
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Imam Mesjid,1
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Pendeta,4
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Wartawan,30
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Juru Masak,1
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Anggota DPR-RI,2
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Anggota DPRD Provinsi,1
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Dosen,45
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Guru,348
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Pilot,6
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Pengacara,14
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Notaris,3
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Arsitek,5
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Akuntan,1
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Konsultan,7
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Dokter,96
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Bidan,6
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Perawat,18
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Apoteker,4
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Pelaut,1
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Sopir,199
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Pialang,1
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Pedagang,743
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Wiraswasta,1727
2020,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Lainnya,2790
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Belum/Tidak Bekerja,121
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Mengurus Rumah Tangga,4264
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Pelajar/Mahasiswa,2605
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Pensiunan,223
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Pegawai Negeri Sipil,249
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Tentara Nasional Indonesia,102
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Kepolisian RI,20
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Perdagangan,5
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Petani/Pekebun,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Industri,2
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Konstruksi,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Transportasi,107
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Karyawan Swasta,5897
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Karyawan BUMN,73
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Karyawan BUMD,4
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Karyawan Honorer,12
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Buruh Harian Lepas,298
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Pembantu Rumah Tangga,4
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Tukang Listrik,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Tukang Jahit,4
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Penata Rias,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Mekanik,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Seniman,11
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Penterjemah,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Imam Mesjid,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Wartawan,22
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Ustadz/Mubaligh,2
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Anggota DPR-RI,2
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Anggota Mahkamah Konstitusi,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Dosen,41
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Guru,336
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Pilot,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Pengacara,11
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Notaris,2
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Akuntan,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Konsultan,4
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Dokter,55
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Bidan,6
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Perawat,11
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Pelaut,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Peneliti,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Sopir,45
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Pedagang,153
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Wiraswasta,1692
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,Lainnya,1884
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Belum/Tidak Bekerja,141
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Mengurus Rumah Tangga,9410
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Pelajar/Mahasiswa,5272
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Pensiunan,542
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Pegawai Negeri Sipil,505
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Tentara Nasional Indonesia,160
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Kepolisian RI,74
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Perdagangan,8
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Petani/Pekebun,13
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Nelayan/Perikanan,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Industri,7
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Konstruksi,3
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Transportasi,258
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Karyawan Swasta,12367
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Karyawan BUMN,202
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Karyawan BUMD,9
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Karyawan Honorer,48
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Buruh Harian Lepas,482
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Buruh Tani/Perkebunan,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Pembantu Rumah Tangga,8
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Tukang Batu,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Tukang Jahit,18
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Mekanik,5
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Seniman,18
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Imam Mesjid,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Pendeta,6
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Wartawan,30
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Anggota DPR-RI,3
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Anggota DPD,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Dosen,71
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Guru,551
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Pilot,14
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Pengacara,23
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Notaris,10
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Arsitek,13
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Akuntan,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Konsultan,13
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Dokter,124
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Bidan,18
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Perawat,40
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Apoteker,2
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Psikiater/Psikolog,4
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Pelaut,7
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Peneliti,4
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Sopir,134
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Pedagang,154
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Wiraswasta,4271
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,Lainnya,4370
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Belum/Tidak Bekerja,104
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Mengurus Rumah Tangga,3943
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Pelajar/Mahasiswa,2286
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Pensiunan,395
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Pegawai Negeri Sipil,552
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Tentara Nasional Indonesia,64
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Kepolisian RI,27
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Perdagangan,5
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Petani/Pekebun,3
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Industri,4
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Konstruksi,5
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Transportasi,57
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Karyawan Swasta,6792
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Karyawan BUMN,257
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Karyawan BUMD,12
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Karyawan Honorer,37
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Buruh Harian Lepas,193
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Pembantu Rumah Tangga,5
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Tukang Jahit,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Seniman,19
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Perancang Busana,2
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Penterjemah,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Pendeta,4
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Wartawan,41
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Anggota DPR-RI,51
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Duta Besar,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Anggota DPRD Kabupaten/Kota,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Dosen,67
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Guru,169
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Pilot,7
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Pengacara,19
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Notaris,6
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Arsitek,3
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Akuntan,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Konsultan,12
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Dokter,114
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Bidan,8
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Perawat,19
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Apoteker,2
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Psikiater/Psikolog,3
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Pelaut,5
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Peneliti,3
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Sopir,72
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Pedagang,45
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Wiraswasta,1817
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,Lainnya,2216
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Belum/Tidak Bekerja,128
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Mengurus Rumah Tangga,6193
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Pelajar/Mahasiswa,3337
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Pensiunan,368
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Pegawai Negeri Sipil,326
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Tentara Nasional Indonesia,16
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Kepolisian RI,74
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Perdagangan,4
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Petani/Pekebun,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Industri,2
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Transportasi,119
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Karyawan Swasta,8718
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Karyawan BUMN,156
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Karyawan BUMD,5
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Karyawan Honorer,40
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Buruh Harian Lepas,657
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Buruh Tani/Perkebunan,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Pembantu Rumah Tangga,11
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Tukang Jahit,4
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Mekanik,5
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Seniman,30
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Perancang Busana,2
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Imam Mesjid,4
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Pendeta,12
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Wartawan,19
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Ustadz/Mubaligh,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Juru Masak,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Anggota DPR-RI,3
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Anggota DPD,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Anggota Kabinet/Kementerian,2
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Dosen,49
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Guru,300
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Pilot,9
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Pengacara,19
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Notaris,5
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Arsitek,4
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Akuntan,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Konsultan,12
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Dokter,134
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Bidan,7
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Perawat,11
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Apoteker,2
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Psikiater/Psikolog,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Pelaut,4
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Peneliti,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Sopir,114
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Pedagang,350
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Biarawati,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Wiraswasta,2163
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Lainnya,3184
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Belum/Tidak Bekerja,182
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Mengurus Rumah Tangga,4550
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Pelajar/Mahasiswa,2600
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Pensiunan,296
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Pegawai Negeri Sipil,406
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Tentara Nasional Indonesia,41
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Kepolisian RI,166
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Perdagangan,2
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Petani/Pekebun,7
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Industri,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Transportasi,89
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Karyawan Swasta,7103
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Karyawan BUMN,135
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Karyawan BUMD,13
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Karyawan Honorer,34
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Buruh Harian Lepas,345
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Buruh Tani/Perkebunan,3
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Pembantu Rumah Tangga,4
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Tukang Kayu,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Mekanik,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Seniman,11
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Imam Mesjid,2
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Pendeta,5
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Wartawan,27
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Anggota DPR-RI,3
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Bupati,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Anggota DPRD Provinsi,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Dosen,36
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Guru,217
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Pilot,4
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Pengacara,15
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Notaris,5
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Arsitek,2
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Konsultan,7
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Dokter,110
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Bidan,12
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Perawat,22
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Psikiater/Psikolog,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Penyiar Televisi,1
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Pelaut,5
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Sopir,89
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Pedagang,191
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Wiraswasta,1400
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Lainnya,2023
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,CIKOKO,Belum/Tidak Bekerja,37
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,CIKOKO,Mengurus Rumah Tangga,2111
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,CIKOKO,Pelajar/Mahasiswa,1295
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,CIKOKO,Pensiunan,135
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,CIKOKO,Pegawai Negeri Sipil,201
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,CIKOKO,Tentara Nasional Indonesia,20
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,CIKOKO,Kepolisian RI,94
2020,DKI Jakarta,JAKARTA SELATAN,PANCORAN,CIKOKO,Perdagangan,3
